City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Datetime
0,praia da vitoria,38.7333,-27.0667,61.05,82,75,16.46,PT,1675648992,2023-02-06 02:03:12
1,busselton,-33.65,115.3333,75.99,55,0,12.35,AU,1675648993,2023-02-06 02:03:13
2,mataura,-46.1927,168.8643,66.56,57,98,11.48,NZ,1675648993,2023-02-06 02:03:13
3,khatanga,71.9667,102.5,-34.53,100,48,6.49,RU,1675648994,2023-02-06 02:03:14
4,komatipoort,-25.4332,31.9548,72.05,92,68,5.3,ZA,1675648995,2023-02-06 02:03:15
5,along,28.1667,94.7667,59.27,51,6,1.01,IN,1675648995,2023-02-06 02:03:15
6,hobart,-42.8794,147.3294,71.46,51,75,18.41,AU,1675648482,2023-02-06 01:54:42
7,nome,64.5011,-165.4064,5.43,88,17,6.96,US,1675648909,2023-02-06 02:01:49
8,sur,22.5667,59.5289,69.49,69,6,5.32,OM,1675648996,2023-02-06 02:03:16
9,ajdabiya,30.7554,20.2263,53.69,50,100,21.32,LY,1675648997,2023-02-06 02:03:17
10,hermanus,-34.4187,19.2345,71.8,88,34,12.57,ZA,1675648998,2023-02-06 02:03:18
11,ushuaia,-54.8,-68.3,44.26,65,40,20.71,AR,1675648876,2023-02-06 02:01:16
12,cherskiy,68.75,161.3,-37.07,99,99,4.72,RU,1675648999,2023-02-06 02:03:19
13,meulaboh,4.1363,96.1285,75.85,89,99,9.24,ID,1675649000,2023-02-06 02:03:20
14,tuktoyaktuk,69.4541,-133.0374,-45.4,66,20,4.61,CA,1675649001,2023-02-06 02:03:21
15,leningradskiy,69.3833,178.4167,-20.92,98,100,4.88,RU,1675649002,2023-02-06 02:03:22
16,cidreira,-30.1811,-50.2056,72.12,82,100,6.96,BR,1675648730,2023-02-06 01:58:50
17,bluff,-46.6,168.3333,60.3,76,66,24.18,NZ,1675649002,2023-02-06 02:03:22
18,aksarka,66.5606,67.7975,-15.47,100,35,2.48,RU,1675649003,2023-02-06 02:03:23
19,east london,-33.0153,27.9116,74.1,85,74,12.71,ZA,1675648834,2023-02-06 02:00:34
20,souillac,-20.5167,57.5167,77.38,88,40,3.44,MU,1675649005,2023-02-06 02:03:25
21,zabid,14.1951,43.3152,73.56,78,9,2.95,YE,1675649006,2023-02-06 02:03:26
22,kapaa,22.0752,-159.319,79.12,81,75,16.11,US,1675649007,2023-02-06 02:03:27
23,bethel,41.3712,-73.414,41.38,67,0,0.0,US,1675649008,2023-02-06 02:03:28
24,sidney,-33.8679,151.2073,87.31,65,40,18.41,AU,1675648963,2023-02-06 02:02:43
25,provideniya,64.3833,-173.3,8.71,61,100,15.99,RU,1675649009,2023-02-06 02:03:29
26,barrow,71.2906,-156.7887,-18.38,76,100,5.75,US,1675649010,2023-02-06 02:03:30
27,yellowknife,62.456,-114.3525,-3.44,77,100,11.5,CA,1675648845,2023-02-06 02:00:45
28,albany,42.6001,-73.9662,38.62,62,100,3.96,US,1675648811,2023-02-06 02:00:11
29,pacific grove,36.6177,-121.9166,51.91,82,75,14.0,US,1675649010,2023-02-06 02:03:30
30,nantucket,41.2835,-70.0995,43.14,82,0,9.22,US,1675648876,2023-02-06 02:01:16
31,isabela,6.7085,121.9711,84.25,69,100,5.5,PH,1675649011,2023-02-06 02:03:31
32,lagoa,39.05,-27.9833,58.53,85,100,10.33,PT,1675649011,2023-02-06 02:03:31
33,beidao,34.5686,105.8933,42.51,51,41,2.42,CN,1675649012,2023-02-06 02:03:32
34,geraldton,-28.7667,114.6,77.41,65,100,16.11,AU,1675649012,2023-02-06 02:03:32
35,nelson bay,-32.7167,152.15,84.25,69,5,13.51,AU,1675649012,2023-02-06 02:03:32
36,pisco,-13.7,-76.2167,75.25,83,0,10.36,PE,1675649012,2023-02-06 02:03:32
37,victoria,22.2855,114.1577,68.38,84,95,4.0,HK,1675648775,2023-02-06 01:59:35
38,yarmouth,41.7057,-70.2286,44.96,82,0,11.5,US,1675649013,2023-02-06 02:03:33
39,mount gambier,-37.8333,140.7667,69.33,50,13,7.14,AU,1675649014,2023-02-06 02:03:34
40,lata,40.1629,-8.3327,38.07,77,0,5.26,PT,1675649014,2023-02-06 02:03:34
41,hithadhoo,-0.6,73.0833,81.16,70,99,10.98,MV,1675649014,2023-02-06 02:03:34
42,scarborough,54.2797,-0.4044,38.66,85,35,1.99,GB,1675649015,2023-02-06 02:03:35
43,prainha,-1.8,-53.48,73.62,93,66,3.18,BR,1675649015,2023-02-06 02:03:35
44,clonakilty,51.6231,-8.8706,47.41,96,47,10.89,IE,1675649016,2023-02-06 02:03:36
45,saint-philippe,-21.3585,55.7679,76.59,83,94,10.54,RE,1675649016,2023-02-06 02:03:36
46,jamestown,42.097,-79.2353,41.02,77,100,11.5,US,1675648630,2023-02-06 01:57:10
47,vestmannaeyjar,63.4427,-20.2734,39.88,67,100,32.5,IS,1675649016,2023-02-06 02:03:36
48,hazaribag,23.9833,85.35,59.4,40,0,3.98,IN,1675649017,2023-02-06 02:03:37
49,yen bai,21.7,104.8667,68.02,98,100,2.91,VN,1675649017,2023-02-06 02:03:37
50,west bay,19.3667,-81.4167,79.07,85,20,2.3,KY,1675649018,2023-02-06 02:03:38
51,castro,-24.7911,-50.0119,61.68,81,9,4.83,BR,1675649018,2023-02-06 02:03:38
52,kruisfontein,-34.0033,24.7314,72.88,93,97,3.49,ZA,1675649018,2023-02-06 02:03:38
53,chernyshevskiy,63.0128,112.4714,-49.56,100,78,1.34,RU,1675649019,2023-02-06 02:03:39
54,rikitea,-23.1203,-134.9692,78.78,76,3,15.28,PF,1675649019,2023-02-06 02:03:39
55,bengkulu,-3.8004,102.2655,79.56,71,89,5.5,ID,1675649019,2023-02-06 02:03:39
56,ranong,9.9658,98.6348,76.93,72,81,3.94,TH,1675648885,2023-02-06 02:01:25
57,port alfred,-33.5906,26.891,72.18,94,85,9.15,ZA,1675649020,2023-02-06 02:03:40
58,rawson,-43.3002,-65.1023,63.39,62,80,17.85,AR,1675649020,2023-02-06 02:03:40
59,bredasdorp,-34.5322,20.0403,68.54,90,51,10.63,ZA,1675649021,2023-02-06 02:03:41
60,butaritari,3.0707,172.7902,80.62,82,86,18.57,KI,1675649021,2023-02-06 02:03:41
61,thompson,55.7435,-97.8558,6.96,85,100,4.61,CA,1675649021,2023-02-06 02:03:41
62,san patricio,28.017,-97.5169,66.83,87,0,9.57,US,1675649022,2023-02-06 02:03:42
63,kodiak,57.79,-152.4072,36.91,93,100,13.8,US,1675649022,2023-02-06 02:03:42
64,aksu,41.1231,80.2644,21.58,80,100,2.15,CN,1675649022,2023-02-06 02:03:42
65,sinnamary,5.3833,-52.95,75.74,88,100,10.89,GF,1675649023,2023-02-06 02:03:43
66,havre-saint-pierre,50.2334,-63.5986,12.2,85,100,3.44,CA,1675649023,2023-02-06 02:03:43
67,pitea,65.3172,21.4794,15.89,78,10,7.72,SE,1675649023,2023-02-06 02:03:43
68,vao,-22.6667,167.4833,79.16,84,48,16.04,NC,1675649024,2023-02-06 02:03:44
69,tasiilaq,65.6145,-37.6368,23.16,94,100,5.46,GL,1675649024,2023-02-06 02:03:44
70,longyearbyen,78.2186,15.6401,22.84,86,20,9.22,SJ,1675649024,2023-02-06 02:03:44
71,rambha,19.5167,85.1,67.26,55,17,3.51,IN,1675649025,2023-02-06 02:03:45
72,faanui,-16.4833,-151.75,81.23,76,7,15.43,PF,1675649025,2023-02-06 02:03:45
73,clyde river,70.4692,-68.5914,-21.77,69,0,8.05,CA,1675649025,2023-02-06 02:03:45
74,saskylakh,71.9167,114.0833,-43.24,100,96,3.91,RU,1675649026,2023-02-06 02:03:46
75,chuy,-33.6971,-53.4616,65.28,82,0,3.13,UY,1675649026,2023-02-06 02:03:46
76,alice springs,-23.7,133.8833,88.21,40,1,13.8,AU,1675648886,2023-02-06 02:01:26
77,port elizabeth,-33.918,25.5701,75.09,94,75,12.66,ZA,1675649012,2023-02-06 02:03:32
78,constitucion,-35.3333,-72.4167,57.94,92,7,4.25,CL,1675649026,2023-02-06 02:03:46
79,arraial do cabo,-22.9661,-42.0278,73.74,93,75,7.9,BR,1675649027,2023-02-06 02:03:47
80,hilo,19.7297,-155.09,79.29,83,75,6.91,US,1675648809,2023-02-06 02:00:09
81,viedma,-40.8135,-62.9967,70.43,61,53,16.37,AR,1675648864,2023-02-06 02:01:04
82,kahului,20.8947,-156.47,79.97,84,28,10.0,US,1675648908,2023-02-06 02:01:48
83,nanortalik,60.1432,-45.2371,18.55,76,100,28.81,GL,1675649027,2023-02-06 02:03:47
84,mahonda,-6.45,39.4667,79.81,78,98,7.74,TZ,1675649028,2023-02-06 02:03:48
85,zhigansk,66.7697,123.3711,-40.63,94,100,2.19,RU,1675649028,2023-02-06 02:03:48
86,abalak,58.1286,68.5944,0.54,100,100,2.13,RU,1675649029,2023-02-06 02:03:49
87,dikson,73.5069,80.5464,0.09,96,100,3.49,RU,1675649029,2023-02-06 02:03:49
88,kloulklubed,7.0419,134.2556,82.9,77,100,19.86,PW,1675649029,2023-02-06 02:03:49
89,vaini,-21.2,-175.2,82.56,74,40,6.91,TO,1675649030,2023-02-06 02:03:50
90,mount isa,-20.7333,139.5,83.97,70,100,10.36,AU,1675649030,2023-02-06 02:03:50
91,saint george,37.1041,-113.5841,46.99,57,100,13.8,US,1675649030,2023-02-06 02:03:50
92,airai,-8.9266,125.4092,69.64,73,82,3.58,TL,1675649031,2023-02-06 02:03:51
93,batemans bay,-35.7167,150.1833,76.1,55,0,9.31,AU,1675649031,2023-02-06 02:03:51
94,cape town,-33.9258,18.4232,71.11,78,0,8.05,ZA,1675648993,2023-02-06 02:03:13
95,cabo san lucas,22.8909,-109.9124,75.51,46,0,6.91,MX,1675649025,2023-02-06 02:03:45
96,jaguey grande,22.5269,-81.1286,72.05,82,7,2.68,CU,1675649032,2023-02-06 02:03:52
97,qaanaaq,77.484,-69.3632,-4.36,55,56,4.83,GL,1675649032,2023-02-06 02:03:52
98,pevek,69.7008,170.3133,-34.64,99,96,3.87,RU,1675649033,2023-02-06 02:03:53
99,vardo,70.3705,31.1107,28.38,100,100,5.75,NO,1675649033,2023-02-06 02:03:53
100,rosetta,31.4044,30.4164,55.24,67,56,33.62,EG,1675649033,2023-02-06 02:03:53
101,atuona,-9.8,-139.0333,78.96,74,27,17.07,PF,1675648814,2023-02-06 02:00:14
102,birjand,32.8663,59.2211,28.87,74,0,6.91,IR,1675649034,2023-02-06 02:03:54
103,qui nhon,13.7667,109.2333,75.4,80,100,1.28,VN,1675649034,2023-02-06 02:03:54
104,mae ramat,16.984,98.5166,77.79,63,66,1.32,TH,1675649035,2023-02-06 02:03:55
105,mar del plata,-38.0023,-57.5575,78.82,57,0,10.36,AR,1675649035,2023-02-06 02:03:55
106,narsaq,60.9167,-46.05,3.16,81,72,11.68,GL,1675649035,2023-02-06 02:03:55
107,bambous virieux,-20.3428,57.7575,79.21,88,40,3.44,MU,1675649036,2023-02-06 02:03:56
108,lobito,-12.3481,13.5456,77.05,77,100,2.62,AO,1675649036,2023-02-06 02:03:56
109,rio gallegos,-51.6226,-69.2181,55.45,71,40,13.8,AR,1675648751,2023-02-06 01:59:11
110,nemuro,43.3236,145.575,28.26,71,100,4.21,JP,1675649036,2023-02-06 02:03:56
111,georgetown,5.4112,100.3354,78.73,93,40,5.01,MY,1675648910,2023-02-06 02:01:50
112,soc trang,9.6033,105.98,82.96,62,6,15.41,VN,1675649037,2023-02-06 02:03:57
113,esperance,-33.8667,121.9,82.35,40,62,16.42,AU,1675648855,2023-02-06 02:00:55
114,taunggyi,20.7833,97.0333,60.28,28,60,4.63,MM,1675649037,2023-02-06 02:03:57
115,san policarpo,12.1791,125.5072,80.65,84,83,13.15,PH,1675648838,2023-02-06 02:00:38
116,villa canales,14.4814,-90.5317,68.38,79,20,13.8,GT,1675649038,2023-02-06 02:03:58
117,atasu,48.6814,71.6433,18.97,97,96,6.13,KZ,1675649038,2023-02-06 02:03:58
118,mahebourg,-20.4081,57.7,79.25,88,40,3.44,MU,1675649038,2023-02-06 02:03:58
119,punta arenas,-53.15,-70.9167,50.11,76,75,13.8,CL,1675649039,2023-02-06 02:03:59
120,osoyoos,49.0331,-119.4524,41.76,81,100,5.75,CA,1675649039,2023-02-06 02:03:59
121,gasa,31.5,34.4667,53.89,47,3,21.43,PS,1675649039,2023-02-06 02:03:59
122,lodeynoye pole,60.726,33.5531,16.63,96,98,5.23,RU,1675649040,2023-02-06 02:04:00
123,luoyang,34.6836,112.4536,47.98,43,8,4.88,CN,1675649040,2023-02-06 02:04:00
124,koboko,3.4136,30.9599,65.79,38,21,5.3,UG,1675649040,2023-02-06 02:04:00
125,kokopo,-4.352,152.2633,82.92,65,99,4.09,PG,1675649041,2023-02-06 02:04:01
126,sao filipe,14.8961,-24.4956,68.85,64,37,15.79,CV,1675649041,2023-02-06 02:04:01
127,oussouye,12.485,-16.5469,68.18,61,90,8.39,SN,1675649041,2023-02-06 02:04:01
128,kutum,14.2,24.6667,63.05,14,97,6.24,SD,1675649042,2023-02-06 02:04:02
129,nikolskoye,59.7035,30.7861,26.49,95,100,6.04,RU,1675649042,2023-02-06 02:04:02
130,mayumba,-3.432,10.6554,77.54,88,94,4.25,GA,1675649043,2023-02-06 02:04:03
131,botad,22.1667,71.6667,64.98,56,3,6.89,IN,1675649045,2023-02-06 02:04:05
132,tiksi,71.6872,128.8694,-25.69,100,100,3.04,RU,1675649046,2023-02-06 02:04:06
133,puerto ayora,-0.7393,-90.3518,79.56,91,42,11.99,EC,1675649047,2023-02-06 02:04:07
134,ilulissat,69.2167,-51.1,-0.38,78,100,19.57,GL,1675649049,2023-02-06 02:04:09
135,marsh harbour,26.5412,-77.0636,74.34,79,88,17.58,BS,1675648805,2023-02-06 02:00:05
136,manacapuru,-3.2997,-60.6206,75.11,92,100,2.19,BR,1675649050,2023-02-06 02:04:10
137,sitka,57.0531,-135.33,42.69,65,100,27.63,US,1675649050,2023-02-06 02:04:10
138,ilheus,-14.7889,-39.0494,82.22,78,75,5.75,BR,1675649051,2023-02-06 02:04:11
139,iqaluit,63.7506,-68.5145,-16.31,68,75,10.36,CA,1675649051,2023-02-06 02:04:11
140,petropavlovsk-kamchatskiy,53.0452,158.6483,23.59,68,75,2.24,RU,1675649051,2023-02-06 02:04:11
141,ribeira brava,32.65,-17.0667,61.72,61,7,5.01,PT,1675649052,2023-02-06 02:04:12
142,asau,46.4333,26.4,24.28,93,98,8.05,RO,1675649053,2023-02-06 02:04:13
143,itacoatiara,-3.1431,-58.4442,74.3,96,100,1.74,BR,1675649053,2023-02-06 02:04:13
144,boa vista,2.8197,-60.6733,75.18,83,20,10.36,BR,1675649054,2023-02-06 02:04:14
145,same,-4.0667,37.7333,65.68,90,16,3.56,TZ,1675649055,2023-02-06 02:04:15
146,kamenka,51.3223,42.7678,9.27,97,89,4.72,RU,1675649055,2023-02-06 02:04:15
147,elista,46.3078,44.2558,25.32,92,100,7.0,RU,1675649056,2023-02-06 02:04:16
148,banda aceh,5.5577,95.3222,80.02,76,95,5.61,ID,1675649057,2023-02-06 02:04:17
149,olafsvik,64.8945,-23.7142,35.73,64,45,41.16,IS,1675649057,2023-02-06 02:04:17
150,masvingo,-20.0637,30.8277,61.54,79,0,2.26,ZW,1675649058,2023-02-06 02:04:18
151,sanjwal,33.7608,72.4336,53.02,74,89,5.93,PK,1675649059,2023-02-06 02:04:19
152,brae,60.3964,-1.353,46.54,89,100,26.31,GB,1675649059,2023-02-06 02:04:19
153,presidente epitacio,-21.7633,-52.1156,73.81,85,100,3.18,BR,1675649060,2023-02-06 02:04:20
154,manaure,11.7751,-72.4445,78.64,73,95,22.88,CO,1675649060,2023-02-06 02:04:20
155,keti bandar,24.1447,67.4497,70.14,85,0,13.22,PK,1675649061,2023-02-06 02:04:21
156,stollberg,50.7167,12.8,24.31,83,79,2.95,DE,1675649061,2023-02-06 02:04:21
157,vila praia de ancora,41.811,-8.8526,50.11,64,0,5.91,PT,1675649062,2023-02-06 02:04:22
158,warrington,53.3925,-2.5802,36.63,87,0,4.61,GB,1675648832,2023-02-06 02:00:32
159,peremyshl,54.2631,36.1606,25.36,97,94,5.97,RU,1675649062,2023-02-06 02:04:22
160,portland,45.5234,-122.6762,48.88,87,40,11.5,US,1675648893,2023-02-06 02:01:33
161,batagay-alyta,67.8006,130.4114,-26.52,99,100,1.07,RU,1675649063,2023-02-06 02:04:23
162,bekessamson,46.4167,20.6333,23.99,66,5,13.96,HU,1675649064,2023-02-06 02:04:24
163,kasempa,-13.4584,25.8338,62.91,98,100,4.68,ZM,1675649064,2023-02-06 02:04:24
164,lebu,-37.6167,-73.65,60.67,89,1,17.02,CL,1675649065,2023-02-06 02:04:25
165,neiafu,-18.65,-173.9833,86.68,70,75,9.22,TO,1675649065,2023-02-06 02:04:25
166,kyaikto,17.3,97.0167,78.49,65,51,5.5,MM,1675649066,2023-02-06 02:04:26
167,ixtapa,20.7,-105.2,74.23,87,0,3.0,MX,1675648775,2023-02-06 01:59:35
168,lethem,3.3803,-59.7968,75.79,77,100,12.88,GY,1675649067,2023-02-06 02:04:27
169,mount pleasant,32.7941,-79.8626,55.54,98,100,0.0,US,1675648813,2023-02-06 02:00:13
170,benghazi,32.1167,20.0667,52.5,58,99,26.66,LY,1675649069,2023-02-06 02:04:29
171,carnarvon,-24.8667,113.6333,81.12,63,0,17.43,AU,1675649069,2023-02-06 02:04:29
172,roald,62.5833,6.1333,45.34,70,40,13.8,NO,1675649070,2023-02-06 02:04:30
173,port hedland,-20.3167,118.5667,96.85,36,0,10.36,AU,1675649070,2023-02-06 02:04:30
174,otane,-39.8833,176.6333,78.04,52,54,7.87,NZ,1675649070,2023-02-06 02:04:30
175,kavaratti,10.5669,72.642,80.76,72,12,7.27,IN,1675649071,2023-02-06 02:04:31
176,booue,-0.0921,11.9385,72.63,96,59,1.57,GA,1675649071,2023-02-06 02:04:31
177,zilair,52.2332,57.4392,-0.71,99,66,2.73,RU,1675649071,2023-02-06 02:04:31
178,norman wells,65.282,-126.8329,-14.76,76,100,0.0,CA,1675649072,2023-02-06 02:04:32
179,kapit,2.0167,112.9333,82.6,78,100,1.88,MY,1675649072,2023-02-06 02:04:32
180,kenai,60.5544,-151.2583,28.09,74,100,28.77,US,1675649072,2023-02-06 02:04:32
181,wattegama,6.7989,81.4808,72.09,93,100,4.07,LK,1675649072,2023-02-06 02:04:32
182,korla,41.7597,86.1469,26.78,65,45,3.29,CN,1675649073,2023-02-06 02:04:33
183,arandis,-22.4167,14.9667,64.2,76,100,4.92,NA,1675649073,2023-02-06 02:04:33
184,broken hill,-31.95,141.4333,81.93,24,0,11.14,AU,1675649074,2023-02-06 02:04:34
185,isangel,-19.55,169.2667,85.62,69,100,1.03,VU,1675649074,2023-02-06 02:04:34
186,ribeira grande,38.5167,-28.7,61.77,92,100,15.01,PT,1675649074,2023-02-06 02:04:34
187,kavieng,-2.5744,150.7967,83.77,70,67,4.27,PG,1675649075,2023-02-06 02:04:35
188,tocopilla,-22.092,-70.1979,72.84,83,2,5.77,CL,1675649010,2023-02-06 02:03:30
189,guerrero negro,27.9769,-114.0611,60.08,81,97,16.58,MX,1675649075,2023-02-06 02:04:35
190,port blair,11.6667,92.75,80.64,83,40,4.61,IN,1675649076,2023-02-06 02:04:36
191,goderich,43.7501,-81.7165,35.92,80,100,6.91,CA,1675649076,2023-02-06 02:04:36
192,makakilo city,21.3469,-158.0858,80.92,63,40,16.11,US,1675649076,2023-02-06 02:04:36
193,khandbari,27.3747,87.2039,57.06,55,5,1.32,NP,1675649077,2023-02-06 02:04:37
194,sarzana,44.1115,9.9586,44.85,50,25,8.99,IT,1675649077,2023-02-06 02:04:37
195,heihe,50.2441,127.4902,-4.61,94,42,3.24,CN,1675649077,2023-02-06 02:04:37
196,mezhdurechensk,53.6942,88.0603,-7.55,99,10,3.36,RU,1675648882,2023-02-06 02:01:22
197,tikapur,28.5,81.1333,54.95,63,0,3.0,NP,1675649078,2023-02-06 02:04:38
198,tete,-16.1564,33.5867,77.14,78,40,5.99,MZ,1675648884,2023-02-06 02:01:24
199,katsuura,35.1333,140.3,50.43,60,82,5.44,JP,1675649078,2023-02-06 02:04:38
200,aketi,2.7388,23.7833,66.76,39,10,0.81,CD,1675649078,2023-02-06 02:04:38
201,lasa,46.6166,10.7002,27.01,93,58,5.64,IT,1675649079,2023-02-06 02:04:39
202,boyolangu,-8.1181,111.8935,81.21,72,83,3.78,ID,1675649079,2023-02-06 02:04:39
203,brigham city,41.5102,-112.0155,32.56,89,75,1.01,US,1675649080,2023-02-06 02:04:40
204,zhigalovo,54.8097,105.1578,4.08,97,100,2.93,RU,1675649080,2023-02-06 02:04:40
205,saint-augustin,51.226,-58.6502,3.45,96,100,3.6,CA,1675649080,2023-02-06 02:04:40
206,nsoko,-27.0333,31.95,70.65,87,88,4.18,SZ,1675649081,2023-02-06 02:04:41
207,tieling,42.2931,123.8414,22.39,52,9,3.62,CN,1675649081,2023-02-06 02:04:41
208,akhmim,26.5622,31.745,51.57,55,0,6.4,EG,1675649081,2023-02-06 02:04:41
209,plettenberg bay,-34.0527,23.3716,69.15,96,71,5.21,ZA,1675649082,2023-02-06 02:04:42
210,nago,26.5881,127.9761,70.65,85,100,15.32,JP,1675649082,2023-02-06 02:04:42
211,porto novo,6.4965,2.6036,79.09,88,100,6.29,BJ,1675649082,2023-02-06 02:04:42
212,thinadhoo,0.5333,72.9333,80.91,73,100,9.1,MV,1675649083,2023-02-06 02:04:43
213,torbay,47.6666,-52.7314,26.28,79,75,16.11,CA,1675649083,2023-02-06 02:04:43
214,gisborne,-38.6533,178.0042,72.9,70,90,7.7,NZ,1675648959,2023-02-06 02:02:39
215,charters towers,-20.1,146.2667,88.02,57,70,13.91,AU,1675649083,2023-02-06 02:04:43
216,cabedelo,-6.9811,-34.8339,79.47,80,19,9.22,BR,1675649084,2023-02-06 02:04:44
217,rizhao,35.4275,119.4553,43.56,74,100,2.66,CN,1675649084,2023-02-06 02:04:44
218,port macquarie,-31.4333,152.9167,84.88,56,1,11.1,AU,1675649084,2023-02-06 02:04:44
219,tura,25.5198,90.2201,62.24,48,0,3.09,IN,1675649085,2023-02-06 02:04:45
220,orthez,43.4884,-0.7724,44.08,92,14,5.66,FR,1675649085,2023-02-06 02:04:45
221,hofn,64.2539,-15.2082,42.96,84,100,31.63,IS,1675649085,2023-02-06 02:04:45
222,avarua,-21.2078,-159.775,78.85,83,75,8.05,CK,1675649070,2023-02-06 02:04:30
223,moose factory,51.2585,-80.6094,-13.02,84,0,3.44,CA,1675649086,2023-02-06 02:04:46
224,zhangjiakou,40.81,114.8794,27.5,25,3,3.31,CN,1675649086,2023-02-06 02:04:46
225,cockburn town,21.4612,-71.1419,76.96,69,40,14.97,TC,1675649087,2023-02-06 02:04:47
226,namie,37.4833,141.0,54.99,37,50,9.57,JP,1675649087,2023-02-06 02:04:47
